id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
60881986.0,9600.0,8528.831766867026,9600.0,8528.831766867026,0.28,300.0,266.52599271459457,896.0,796.0242982409225,1.1255937814712524,9.0,1.0,36.0,5.0,1.0,2.0
60883248.0,8000.0,7266.800252734301,8000.0,7266.800252734301,0.28,251.0,227.9958579295387,746.0,677.6291235674735,1.100897192955017,10.0,1.0,36.0,6.0,1.0,2.0
60883372.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.19,651.0,591.3358705662537,2032.0,1845.7672641945123,1.100897192955017,10.0,1.0,60.0,23.0,1.0,2.0
60883521.0,7000.0,6358.450221142512,7000.0,6358.450221142512,0.28,210.0,190.7535066342754,628.0,570.4438198396426,1.100897192955017,10.0,0.0,36.0,1.0,0.0,2.0
60883634.0,12000.0,10900.20037910145,12000.0,10900.20037910145,0.28,392.0,356.0732123839807,12156.0,11041.90298402977,1.100897192955017,10.0,0.0,36.0,9.0,0.0,3.0
60883644.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.28,469.0,426.0161648165484,1437.0,1305.2989953973988,1.100897192955017,10.0,1.0,36.0,5.0,1.0,1.0
60883835.0,10200.0,9265.170322236232,10200.0,9265.170322236232,0.19,1372.0,1246.2562433439325,787.0,714.8714748627368,1.100897192955017,10.0,1.0,60.0,24.0,1.0,4.0
60884639.0,30000.0,27250.500947753626,30000.0,27250.500947753626,0.28,1000.0,908.3500315917876,2960.0,2688.7160935116913,1.100897192955017,10.0,1.0,36.0,11.0,1.0,4.0
60884925.0,34200.0,31065.571080439135,1000.0,908.3500315917876,0.28,1069.0,971.0261837716209,3194.0,2901.2700009041696,1.100897192955017,10.0,1.0,36.0,5.0,1.0,2.0
60890290.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.14,344.0,312.4724108675749,1014.0,921.0669320340726,1.100897192955017,10.0,1.0,36.0,15.0,1.0,4.0
60890308.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.28,314.0,278.963872374609,938.0,833.3379372209657,1.1255937814712524,9.0,1.0,36.0,6.0,1.0,1.0
60890906.0,12500.0,11105.24969644144,12500.0,11105.24969644144,0.28,385.0,342.0416906503964,1151.0,1022.5713920483279,1.1255937814712524,9.0,1.0,36.0,3.0,0.0,2.0
60891429.0,11000.0,9772.619732868468,11000.0,9772.619732868468,0.17,1372.0,1218.9122066814125,867.0,770.2601189451783,1.1255937814712524,9.0,1.0,60.0,19.0,1.0,1.0
60891712.0,35000.0,31094.699150036035,18000.0,15991.559562875675,0.28,403.0,358.0332502132721,1196.0,1062.550290955517,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,4.0
60893127.0,8000.0,7235.3226647623715,8000.0,7235.3226647623715,0.28,268.0,242.38330926953944,793.0,717.2013591445701,1.1056866943836212,0.0,1.0,36.0,12.0,0.0,4.0
60893155.0,8000.0,7266.800252734301,8000.0,7266.800252734301,0.16,285.0,258.87975900365944,840.0,763.0140265371016,1.100897192955017,10.0,0.0,36.0,18.0,1.0,2.0
60893490.0,28000.0,25433.80088457005,28000.0,25433.80088457005,0.28,594.0,539.5599187655218,28509.0,25896.15105065027,1.100897192955017,10.0,1.0,60.0,8.0,0.0,4.0
60893945.0,3000.0,2725.0500947753626,1000.0,908.3500315917876,0.14,103.0,93.56005325395412,310.0,281.58850979345414,1.100897192955017,10.0,1.0,36.0,15.0,1.0,4.0
60894138.0,12000.0,10900.20037910145,12000.0,10900.20037910145,0.28,387.0,351.5314622260218,12073.0,10966.50993140765,1.100897192955017,10.0,1.0,36.0,8.0,1.0,2.0
60894199.0,2700.0,2452.5450852978265,2700.0,2452.5450852978265,0.17,97.0,88.10995306440338,207.0,188.0284565395,1.100897192955017,10.0,1.0,36.0,19.0,1.0,2.0
60894386.0,28250.0,25660.888392467998,28250.0,25660.888392467998,0.13,647.0,587.7024704398865,1900.0,1725.8650600243964,1.100897192955017,10.0,1.0,60.0,13.0,0.0,3.0
60894700.0,3000.0,2725.0500947753626,3000.0,2725.0500947753626,0.28,96.0,87.2016030328116,41913.0,38071.67487410659,1.100897192955017,10.0,1.0,36.0,8.0,1.0,2.0
60900189.0,15000.0,13326.299635729729,15000.0,13326.299635729729,0.28,494.0,438.87946800336573,1960.0,1741.303152402018,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,4.0
60900458.0,2975.0,2643.049427753063,1000.0,888.4199757153153,0.17,107.0,95.06093740153874,319.0,283.40597225318555,1.1255937814712524,9.0,1.0,36.0,20.0,1.0,2.0
60900499.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.28,413.0,366.9174499704252,1232.0,1094.5334100812684,1.1255937814712524,9.0,1.0,36.0,15.0,0.0,1.0
60900683.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.28,271.0,240.76181341885044,804.0,714.2896604751135,1.1255937814712524,9.0,0.0,60.0,12.0,0.0,3.0
60901320.0,24725.0,21966.18389956117,24725.0,21966.18389956117,0.28,553.0,491.29624657056934,1627.0,1445.459300488818,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,1.0
60901348.0,12425.0,11038.618198262793,12425.0,11038.618198262793,0.14,428.0,380.24374960615495,1265.0,1123.8512692798738,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,1.0
60901941.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.13,343.0,311.5640608359831,1020.0,926.5170322236233,1.100897192955017,10.0,1.0,60.0,13.0,0.0,2.0
60902213.0,4800.0,4264.415883433513,4800.0,4264.415883433513,0.14,165.0,146.58929599302704,41913.0,37236.34644215601,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,3.0
60902598.0,35000.0,31094.699150036035,6000.0,5330.5198542918915,0.28,200.0,177.68399514306307,767.0,681.4181213736468,1.1255937814712524,9.0,1.0,36.0,11.0,1.0,2.0
60902828.0,17500.0,15896.125552856282,17500.0,15896.125552856282,0.28,356.0,323.37261124667634,1053.0,956.4925832661523,1.100897192955017,10.0,1.0,60.0,6.0,0.0,4.0
60902968.0,14500.0,13171.075458080919,14500.0,13171.075458080919,0.28,462.0,419.6577145954058,1323.0,1201.747091795935,1.100897192955017,10.0,1.0,36.0,7.0,0.0,1.0
60903130.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.28,782.0,710.3297247047778,2324.0,2111.005473419314,1.100897192955017,10.0,1.0,36.0,5.0,1.0,2.0
60903304.0,18000.0,16350.300568652176,18000.0,16350.300568652176,0.28,580.0,526.8430183232367,1717.0,1559.6370042430992,1.100897192955017,10.0,1.0,36.0,8.0,0.0,4.0
60903340.0,9000.0,8175.150284326088,9000.0,8175.150284326088,0.28,334.0,303.38891055165703,993.0,901.991581370645,1.100897192955017,10.0,1.0,36.0,24.0,1.0,2.0
60904169.0,30000.0,27250.500947753626,1000.0,908.3500315917876,0.21,1145.0,1040.0607861725966,3363.0,3054.7811562431816,1.100897192955017,10.0,1.0,36.0,26.0,1.0,3.0
60904856.0,1900.0,1725.8650600243964,1900.0,1725.8650600243964,0.15,66.0,59.951102085057975,196.0,178.03660619199036,1.100897192955017,10.0,1.0,60.0,16.0,0.0,3.0
60910141.0,6500.0,5774.72984214955,1000.0,888.4199757153153,0.28,204.0,181.2376750459243,606.0,538.382505283481,1.1255937814712524,9.0,1.0,36.0,6.0,1.0,2.0
60910601.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.13,341.0,302.95121171892254,1017.0,903.5231153024756,1.1255937814712524,9.0,1.0,36.0,14.0,0.0,2.0
60910683.0,7000.0,6358.450221142512,7000.0,6358.450221142512,0.28,219.0,198.92865691860146,653.0,593.1525706294373,1.100897192955017,10.0,1.0,36.0,5.0,0.0,2.0
60910832.0,24525.0,21788.499904418106,24525.0,21788.499904418106,0.19,649.0,576.5845642392396,1894.0,1682.667434004807,1.1255937814712524,9.0,1.0,60.0,24.0,1.0,1.0
60911111.0,18000.0,15991.559562875675,18000.0,15991.559562875675,0.17,452.0,401.5658290233225,1341.0,1191.3711874342378,1.1255937814712524,9.0,1.0,60.0,19.0,1.0,3.0
60913087.0,3000.0,2725.0500947753626,3000.0,2725.0500947753626,0.28,100.0,90.83500315917875,296.0,268.8716093511691,1.100897192955017,10.0,1.0,36.0,11.0,0.0,1.0
60913809.0,27500.0,24979.625868774157,27500.0,24979.625868774157,0.2,743.0,674.9040734726982,41913.0,38071.67487410659,1.100897192955017,10.0,1.0,60.0,25.0,1.0,3.0
60914018.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.28,621.0,564.0853696185001,1839.0,1670.4557080972972,1.100897192955017,10.0,1.0,60.0,18.0,1.0,4.0
60914365.0,35000.0,31792.251105712563,21000.0,19075.35066342754,0.2,568.0,515.9428179441353,1655.0,1503.3193022844084,1.100897192955017,10.0,1.0,60.0,25.0,1.0,3.0
60914476.0,12000.0,10900.20037910145,12000.0,10900.20037910145,0.14,413.0,375.14856304740823,457.0,415.1159644374469,1.100897192955017,10.0,0.0,36.0,15.0,1.0,1.0
60914605.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.28,1372.0,1246.2562433439325,1435.0,1303.4822953342152,1.100897192955017,10.0,1.0,36.0,8.0,0.0,3.0
60914884.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.28,806.0,732.1301254629808,2391.0,2171.864925535964,1.100897192955017,10.0,1.0,36.0,8.0,1.0,2.0
60915237.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.28,483.0,438.7330652588334,1435.0,1303.4822953342152,1.100897192955017,10.0,1.0,36.0,8.0,1.0,3.0
60920867.0,21000.0,18656.819490021622,1000.0,888.4199757153153,0.28,669.0,594.352963753546,1999.0,1775.9515314549153,1.1255937814712524,9.0,1.0,36.0,7.0,0.0,3.0
60921330.0,8000.0,7107.359805722523,8000.0,7107.359805722523,0.28,263.0,233.6544536131279,8051.0,7152.669224484003,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,4.0
60921577.0,24000.0,21322.079417167566,24000.0,21322.079417167566,0.13,550.0,488.6309866434234,1632.0,1449.9014003673944,1.1255937814712524,9.0,0.0,60.0,13.0,1.0,2.0
60922015.0,35000.0,31792.251105712563,12000.0,10900.20037910145,0.28,395.0,358.7982624787561,1179.0,1070.9446872467174,1.100897192955017,10.0,1.0,36.0,10.0,1.0,2.0
60922519.0,35000.0,31792.251105712563,35000.0,31792.251105712563,0.28,790.0,717.5965249575122,2347.0,2131.897524145925,1.100897192955017,10.0,1.0,60.0,12.0,0.0,3.0
60922764.0,4500.0,4087.575142163044,4500.0,4087.575142163044,0.28,150.0,136.25250473876812,449.0,407.8491641847126,1.100897192955017,10.0,1.0,36.0,12.0,1.0,3.0
60922785.0,30000.0,27250.500947753626,30000.0,27250.500947753626,0.28,677.0,614.9529713876402,2086.0,1894.8181659004688,1.100897192955017,10.0,1.0,60.0,12.0,1.0,2.0
60922790.0,9600.0,8720.16030328116,9600.0,8720.16030328116,0.28,322.0,292.4887101725556,949.0,862.0241799806064,1.100897192955017,10.0,1.0,36.0,12.0,1.0,1.0
60923228.0,35000.0,31792.251105712563,35000.0,31792.251105712563,0.14,1207.0,1096.3784881312877,4558.0,4140.259443995367,1.100897192955017,10.0,1.0,36.0,15.0,1.0,4.0
60923568.0,2600.0,2361.7100821386475,2600.0,2361.7100821386475,0.15,90.0,81.75150284326088,268.0,243.43780846659905,1.100897192955017,10.0,1.0,36.0,16.0,1.0,1.0
60923894.0,5000.0,4541.750157958938,5000.0,4541.750157958938,0.28,166.0,150.78610524423672,493.0,447.8165655747513,1.100897192955017,10.0,1.0,36.0,11.0,1.0,2.0
60924257.0,5000.0,4541.750157958938,5000.0,4541.750157958938,0.28,1372.0,1246.2562433439325,458.0,416.0243144690387,1.100897192955017,10.0,1.0,36.0,3.0,1.0,3.0
60924592.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.28,469.0,426.0161648165484,1430.0,1298.9405451762561,1.100897192955017,10.0,1.0,36.0,5.0,0.0,3.0
60924670.0,20000.0,18167.000631835752,20000.0,18167.000631835752,0.17,1372.0,1246.2562433439325,1527.0,1387.0504982406596,1.100897192955017,10.0,1.0,60.0,20.0,1.0,2.0
60930171.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.28,318.0,288.85531004618844,951.0,863.84088004379,1.100897192955017,10.0,1.0,36.0,7.0,1.0,2.0
60930888.0,21850.0,19411.97646937964,21850.0,19411.97646937964,0.24,641.0,569.477204433517,1893.0,1681.7790140290917,1.1255937814712524,9.0,1.0,60.0,29.0,1.0,1.0
60931318.0,4500.0,3997.8898907189187,4500.0,3997.8898907189187,0.28,150.0,133.26299635729728,446.0,396.23530916903064,1.1255937814712524,9.0,1.0,36.0,12.0,1.0,4.0
60931494.0,12225.0,10860.93420311973,12225.0,10860.93420311973,0.16,433.0,384.68584948473153,1288.0,1144.2849287213262,1.1255937814712524,9.0,1.0,36.0,17.0,1.0,2.0
60932011.0,30000.0,26652.599271459458,30000.0,26652.599271459458,0.2,811.0,720.5086003051207,2364.0,2100.2248225910052,1.1255937814712524,9.0,1.0,60.0,25.0,1.0,1.0
60932755.0,35000.0,31792.251105712563,30000.0,27250.500947753626,0.23,862.0,782.9977272321208,2548.0,2314.4758804958747,1.100897192955017,10.0,1.0,60.0,28.0,1.0,4.0
60940213.0,27575.0,24939.2528101028,27575.0,24939.2528101028,0.28,925.0,836.5841831131492,2736.0,2474.480351348731,1.1056866943836212,0.0,1.0,36.0,12.0,1.0,4.0
60940765.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.28,309.0,274.52177249603244,946.0,840.4452970266883,1.1255937814712524,9.0,1.0,36.0,4.0,0.0,1.0
60940989.0,20000.0,17768.399514306308,20000.0,17768.399514306308,0.28,447.0,397.12372914474594,1743.0,1548.5160176717945,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,2.0
60941505.0,18000.0,16350.300568652176,18000.0,16350.300568652176,0.28,589.0,535.0181686075629,1822.0,1655.0137575602369,1.100897192955017,10.0,1.0,36.0,9.0,1.0,1.0
60941866.0,12800.0,11626.88040437488,12800.0,11626.88040437488,0.13,437.0,396.94896380561113,1302.0,1182.6717411325073,1.100897192955017,10.0,1.0,36.0,14.0,1.0,4.0
60941915.0,7900.0,7175.965249575122,7900.0,7175.965249575122,0.13,269.0,244.34615849819085,797.0,723.9549751786546,1.100897192955017,10.0,1.0,36.0,14.0,1.0,2.0
60944615.0,35000.0,31792.251105712563,10000.0,9083.500315917876,0.13,338.0,307.0223106780242,1000.0,908.3500315917876,1.100897192955017,10.0,1.0,36.0,13.0,1.0,3.0
60944688.0,8500.0,7720.975268530194,8500.0,7720.975268530194,0.28,285.0,258.87975900365944,849.0,771.1891768214276,1.100897192955017,10.0,1.0,36.0,12.0,0.0,3.0
60944937.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.28,770.0,699.4295243256764,2241.0,2035.612420797196,1.100897192955017,10.0,1.0,36.0,3.0,0.0,4.0
60950387.0,26425.0,24003.149584812985,26425.0,24003.149584812985,0.28,819.0,743.938675873674,2435.0,2211.8323269260027,1.100897192955017,10.0,1.0,36.0,4.0,0.0,4.0
60950411.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.28,400.0,355.36799028612614,1192.0,1058.996611052656,1.1255937814712524,9.0,1.0,36.0,11.0,1.0,3.0
60950462.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.28,375.0,333.1574908932432,41913.0,37236.34644215601,1.1255937814712524,9.0,1.0,36.0,5.0,0.0,2.0
60950569.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.15,419.0,372.24796982471713,1248.0,1108.7481296927135,1.1255937814712524,9.0,0.0,36.0,16.0,1.0,3.0
60950987.0,9000.0,8175.150284326088,9000.0,8175.150284326088,0.28,290.0,263.42150916161836,866.0,786.631127358488,1.100897192955017,10.0,1.0,36.0,8.0,1.0,0.0
60951212.0,5000.0,4442.099878576577,5000.0,4442.099878576577,0.28,166.0,147.47771596874233,496.0,440.6563079547964,1.1255937814712524,9.0,1.0,36.0,11.0,1.0,1.0
60952405.0,4500.0,3997.8898907189187,4500.0,3997.8898907189187,0.16,159.0,141.25877613873513,482.0,428.218428294782,1.1255937814712524,9.0,1.0,36.0,17.0,0.0,3.0
60952910.0,5000.0,4541.750157958938,5000.0,4541.750157958938,0.18,182.0,165.31970574970532,0.0,0.0,1.100897192955017,10.0,0.0,36.0,22.0,1.0,2.0
60953410.0,7050.0,6403.867722722102,7050.0,6403.867722722102,0.16,251.0,227.9958579295387,740.0,672.1790233779228,1.100897192955017,10.0,1.0,36.0,18.0,1.0,2.0
60954058.0,8000.0,7266.800252734301,8000.0,7266.800252734301,0.28,1372.0,1246.2562433439325,733.0,665.8205731567803,1.100897192955017,10.0,1.0,36.0,3.0,0.0,3.0
60954126.0,21000.0,19075.35066342754,21000.0,19075.35066342754,0.28,462.0,419.6577145954058,1359.0,1234.4476929332393,1.100897192955017,10.0,1.0,60.0,10.0,1.0,0.0
60960432.0,7000.0,6218.939830007207,7000.0,6218.939830007207,0.28,234.0,207.89027431738378,699.0,621.0055630250054,1.1255937814712524,9.0,1.0,36.0,12.0,0.0,3.0
60961174.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.16,298.0,264.749152763164,1120.0,995.0303728011531,1.1255937814712524,9.0,1.0,60.0,18.0,0.0,1.0
60961310.0,16000.0,14533.600505468601,16000.0,14533.600505468601,0.28,488.0,443.2748154167923,1459.0,1325.282696092418,1.100897192955017,10.0,0.0,36.0,2.0,0.0,1.0
60962637.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.13,1184.0,1051.8892512469333,3591.0,3190.3161327936973,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,3.0
60962705.0,5600.0,4975.151864005766,5600.0,4975.151864005766,0.14,193.0,171.46505531305584,598.0,531.2751454777585,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,1.0
60962767.0,20000.0,18167.000631835752,20000.0,18167.000631835752,0.28,654.0,594.0609206610291,2018.0,1833.0503637522272,1.100897192955017,10.0,1.0,36.0,9.0,1.0,0.0
60963129.0,18000.0,16350.300568652176,18000.0,16350.300568652176,0.15,629.0,571.3521698712343,1856.0,1685.8976586343576,1.100897192955017,10.0,0.0,36.0,16.0,1.0,3.0
60963362.0,28800.0,26160.48090984348,28800.0,26160.48090984348,0.28,650.0,590.4275205346619,1911.0,1735.856910371906,1.100897192955017,10.0,1.0,60.0,12.0,0.0,2.0
60964212.0,35000.0,31792.251105712563,16000.0,14533.600505468601,0.28,488.0,443.2748154167923,1454.0,1320.740945934459,1.100897192955017,10.0,1.0,36.0,2.0,0.0,2.0
60964746.0,5000.0,4541.750157958938,5000.0,4541.750157958938,0.28,157.0,142.61095495991066,466.0,423.291114721773,1.100897192955017,10.0,1.0,36.0,6.0,1.0,0.0
60964833.0,11325.0,10287.064107776994,11325.0,10287.064107776994,0.18,290.0,263.42150916161836,558.0,506.85931762821747,1.100897192955017,10.0,1.0,60.0,25.0,1.0,2.0
60964911.0,6000.0,5450.100189550725,6000.0,5450.100189550725,0.28,196.0,178.03660619199036,581.0,527.7513683548285,1.100897192955017,10.0,1.0,36.0,9.0,0.0,3.0
60970264.0,20400.0,18123.767504592433,20400.0,18123.767504592433,0.28,460.0,408.67318882904505,1368.0,1215.3585267785513,1.1255937814712524,9.0,1.0,60.0,12.0,0.0,4.0
60970994.0,35000.0,31792.251105712563,35000.0,31792.251105712563,0.13,1196.0,1086.3866377837778,3560.0,3233.726112466764,1.100897192955017,10.0,1.0,36.0,14.0,1.0,4.0
60971536.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.28,322.0,286.07123218033155,992.0,881.3126159095928,1.1255937814712524,9.0,1.0,36.0,8.0,1.0,3.0
60972887.0,9600.0,8720.16030328116,9600.0,8720.16030328116,0.28,1372.0,1246.2562433439325,896.0,813.8816283062416,1.100897192955017,10.0,1.0,36.0,6.0,0.0,4.0
60972981.0,15000.0,13625.250473876813,15000.0,13625.250473876813,0.14,354.0,321.5559111834928,1037.0,941.9589827606836,1.100897192955017,10.0,1.0,60.0,15.0,1.0,2.0
60974205.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.16,354.0,321.5559111834928,1335.0,1212.6472921750365,1.100897192955017,10.0,1.0,36.0,17.0,1.0,4.0
60974435.0,35000.0,31792.251105712563,35000.0,31792.251105712563,0.16,1247.0,1132.712489394959,3462.0,3144.7078093707687,1.100897192955017,10.0,1.0,60.0,18.0,1.0,4.0
60974863.0,12800.0,11626.88040437488,12800.0,11626.88040437488,0.28,289.0,262.5131591300266,858.0,779.3643271057537,1.100897192955017,10.0,1.0,60.0,12.0,0.0,1.0
60974913.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.15,349.0,317.01416102553384,1087.0,987.376484340273,1.100897192955017,10.0,1.0,36.0,16.0,1.0,0.0
60980294.0,18900.0,16791.13754101946,18900.0,16791.13754101946,0.24,554.0,492.1846665462847,1637.0,1454.3435002459712,1.1255937814712524,9.0,1.0,60.0,29.0,1.0,2.0
60980407.0,9950.0,8839.778758367387,9950.0,8839.778758367387,0.28,1372.0,1218.9122066814125,10181.0,9045.003772757625,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,3.0
60980784.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,0.28,180.0,159.91559562875676,538.0,477.96994693483964,1.1255937814712524,9.0,1.0,36.0,1.0,1.0,1.0
60981000.0,24000.0,21322.079417167566,24000.0,21322.079417167566,0.19,625.0,555.2624848220721,1849.0,1642.688535097618,1.1255937814712524,9.0,0.0,60.0,23.0,1.0,2.0
60981321.0,9500.0,8439.989769295495,9500.0,8439.989769295495,0.13,324.0,287.84807213176214,966.0,858.2136965409945,1.1255937814712524,9.0,0.0,36.0,14.0,1.0,1.0
60982053.0,4000.0,3553.6799028612613,4000.0,3553.6799028612613,0.14,137.0,121.71353667299819,407.0,361.5869301161333,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,1.0
60982066.0,15000.0,13326.299635729729,15000.0,13326.299635729729,0.28,478.0,424.6647483919207,1426.0,1266.8868853700396,1.1255937814712524,9.0,1.0,36.0,10.0,0.0,2.0
60982764.0,15000.0,13625.250473876813,1000.0,908.3500315917876,0.28,464.0,421.4744146585894,1382.0,1255.3397436598505,1.100897192955017,10.0,1.0,36.0,4.0,1.0,1.0
60984312.0,7000.0,6358.450221142512,7000.0,6358.450221142512,0.28,223.0,202.5620570449686,662.0,601.3277209137633,1.100897192955017,10.0,1.0,36.0,10.0,1.0,1.0
60984425.0,13475.0,12240.016675699337,13475.0,12240.016675699337,0.24,395.0,358.7982624787561,1261.0,1145.4293898372441,1.100897192955017,10.0,1.0,60.0,29.0,1.0,2.0
60984742.0,35000.0,31792.251105712563,24000.0,21800.4007582029,0.28,750.0,681.2625236938406,2242.0,2036.5207708287876,1.100897192955017,10.0,1.0,36.0,5.0,1.0,4.0
60984905.0,30000.0,27250.500947753626,30000.0,27250.500947753626,0.19,781.0,709.421374673186,2280.0,2071.0380720292756,1.100897192955017,10.0,1.0,60.0,23.0,0.0,2.0
61006399.0,15000.0,13326.299635729729,1000.0,888.4199757153153,0.28,335.0,297.6206918646306,997.0,885.7547157881694,1.1255937814712524,9.0,1.0,60.0,11.0,1.0,1.0
61016795.0,20000.0,18167.000631835752,20000.0,18167.000631835752,0.28,619.0,562.2686695553165,1896.0,1722.2316598980292,1.100897192955017,10.0,1.0,36.0,4.0,0.0,2.0
61016954.0,35000.0,31792.251105712563,35000.0,31792.251105712563,0.19,1300.0,1180.8550410693238,41913.0,38071.67487410659,1.100897192955017,10.0,1.0,36.0,24.0,1.0,3.0
61017019.0,22000.0,19983.700695019324,22000.0,19983.700695019324,0.17,556.0,505.0426175650339,1627.0,1477.8855013998384,1.100897192955017,10.0,0.0,60.0,20.0,0.0,1.0
61017147.0,25000.0,22708.75078979469,25000.0,22708.75078979469,0.17,629.0,571.3521698712343,41913.0,38071.67487410659,1.100897192955017,10.0,1.0,60.0,19.0,0.0,4.0
61017786.0,19800.0,17985.330625517392,19800.0,17985.330625517392,0.28,430.0,390.5905135844686,1267.0,1150.8794900267949,1.100897192955017,10.0,1.0,60.0,10.0,1.0,2.0
61018417.0,3750.0,3406.3126184692032,3750.0,3406.3126184692032,0.19,139.0,126.26065439125847,409.0,371.5151629210411,1.100897192955017,10.0,0.0,36.0,24.0,1.0,3.0
61018608.0,18025.0,16373.00931944197,18025.0,16373.00931944197,0.28,1372.0,1246.2562433439325,1190.0,1080.9365375942273,1.100897192955017,10.0,1.0,36.0,11.0,1.0,1.0
61018637.0,10000.0,9083.500315917876,1000.0,908.3500315917876,0.13,338.0,307.0223106780242,1004.0,911.9834317181547,1.100897192955017,10.0,1.0,36.0,13.0,1.0,2.0
61036299.0,5950.0,5404.682687971136,5950.0,5404.682687971136,0.24,236.0,214.37060745566185,693.0,629.4865718931088,1.100897192955017,10.0,1.0,36.0,29.0,1.0,2.0
61036600.0,13500.0,12262.725426489133,13500.0,12262.725426489133,0.28,412.0,374.2402130158165,1227.0,1114.5454887631233,1.100897192955017,10.0,1.0,36.0,2.0,0.0,4.0
61036730.0,6000.0,5450.100189550725,1000.0,908.3500315917876,0.13,203.0,184.39505641313286,591.0,536.8348686707465,1.100897192955017,10.0,1.0,36.0,13.0,1.0,1.0
61036796.0,13000.0,11808.550410693239,13000.0,11808.550410693239,0.28,391.0,355.1648623523889,1342.0,1219.005742396179,1.100897192955017,10.0,1.0,36.0,1.0,1.0,1.0
61037026.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.28,1372.0,1246.2562433439325,929.0,843.8571793487706,1.100897192955017,10.0,1.0,36.0,5.0,1.0,4.0
61037495.0,19200.0,17440.32060656232,19200.0,17440.32060656232,0.28,422.0,383.3237133317343,1243.0,1129.0790892685918,1.100897192955017,10.0,1.0,60.0,10.0,1.0,2.0
61037539.0,24000.0,21800.4007582029,24000.0,21800.4007582029,0.28,528.0,479.6088166804638,1553.0,1410.667599062046,1.100897192955017,10.0,1.0,60.0,10.0,1.0,1.0
61037847.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.15,349.0,317.01416102553384,1027.0,932.8754824447658,1.100897192955017,10.0,1.0,36.0,16.0,1.0,2.0
61046229.0,8000.0,7266.800252734301,8000.0,7266.800252734301,0.28,246.0,223.45410777157974,736.0,668.5456232515556,1.100897192955017,10.0,1.0,36.0,3.0,0.0,0.0
61046731.0,24000.0,21800.4007582029,1000.0,908.3500315917876,0.28,791.0,718.504874989104,2359.0,2142.7977245250268,1.100897192955017,10.0,1.0,36.0,10.0,1.0,1.0
61046865.0,10000.0,9083.500315917876,10000.0,9083.500315917876,0.28,327.0,297.03046033051453,648.0,588.6108204714783,1.100897192955017,10.0,1.0,36.0,9.0,1.0,2.0
61138178.0,4200.0,3815.070132685508,4200.0,3815.070132685508,0.28,137.0,124.4439543280749,407.0,369.6984628578575,1.100897192955017,10.0,1.0,36.0,9.0,1.0,4.0
61148185.0,5000.0,4541.750157958938,5000.0,4541.750157958938,0.13,169.0,153.5111553390121,500.0,454.1750157958938,1.100897192955017,10.0,1.0,36.0,13.0,1.0,1.0
61168157.0,3500.0,3179.225110571256,3500.0,3179.225110571256,0.28,1372.0,1246.2562433439325,334.0,303.38891055165703,1.100897192955017,10.0,1.0,36.0,8.0,0.0,1.0
61218143.0,16000.0,14533.600505468601,16000.0,14533.600505468601,0.14,377.0,342.4479619101039,1120.0,1017.352035382802,1.100897192955017,10.0,1.0,60.0,15.0,1.0,0.0
